,iter_idx,sample_num,unq_num,actual_unq_num,repetition_num,next_rep_sample_num,sampling_time,max_amp,min_amp,sampled_prob,eval_amps_time,ipr,renorm_ipr,candidate_x_primes_num,sampled_unq_x_primes_num,sampled_x_primes_num,sampled_coupled_yz_num,non_sampled_unq_x_primes_num,non_sampled_x_primes_num,non_sampled_coupled_yz_num,candidates_time,filter_candidates_time,find_a_in_b_time,find_sampled_and_coupled_time,sampled_matrix_elements_time,sampled_scatter_time,non_sampled_matrix_elements_time,non_sampled_scatter_time,eval_non_sampled_amps_time,full_energy,sample_aware_energy,hf_proj_energy_real,hf_proj_energy_imag,full_hf_proj_energy_real,full_hf_proj_energy_imag,eval_loss_time,backward_time,sr_unq_num,sr_sampled_prob,sr_max_amp,sr_min_amp,sr_time,proc_grad_time,iter_time
422,422,(1.0000000000000002+0j),10000,10000,1,10000,0.06337642669677734,(0.5880780511955916+0.7525560331836262j),(-1.0467404290011154e-10+1.6418703604429616e-07j),0.9999880768574526,0.05156850814819336,0.8326167369527572,0.8326365921239444,,,210985,6213482,,,,,,,0.14906907081604004,0.0912160873413086,0.0020661354064941406,,,,,-88.69152131065542,-88.69205978946414,-0.008749977118108404,,,0.2948949337005615,0.06268453598022461,50,0.994176304258688,(0.5880780511955916+0.7525560331836262j),(-0.007444319110001723-0.011614213441614101j),0.12821412086486816,0.1293480396270752,0.5613436698913574
423,423,(1+0j),10000,10000,1,10000,0.06420493125915527,(0.4986660151733067+0.8149352568038791j),(-3.9614863977001425e-08-9.57142170147032e-08j),0.9999883856044989,0.052781105041503906,0.8337202664549308,0.8337396331061516,,,214525,6237022,,,,,,,0.14872956275939941,0.0924842357635498,0.002314329147338867,,,,,-88.69202440986457,-88.69190464808347,0.005745780291985369,,,0.29726195335388184,0.06290483474731445,50,0.9941878364112726,(0.4986660151733067+0.8149352568038791j),(-0.008158572018173568-0.010919788373418992j),0.12798213958740234,0.12911319732666016,0.5725302696228027
424,424,(0.9999999999999998+0j),10000,10000,1,10000,0.06259012222290039,(0.5534028235059499+0.7786523677832353j),(4.194040477224278e-08+3.865960335015913e-08j),0.9999884027730822,0.05151009559631348,0.8332902513111212,0.8333095793596137,,,210934,6216644,,,,,,,0.13992071151733398,0.0920403003692627,0.0020673274993896484,,,,,-88.69249423688892,-88.69250880415743,-0.000929229453799754,,,0.28642916679382324,0.06383991241455078,50,0.9941216252048959,(0.5534028235059499+0.7786523677832353j),(0.008517842213286423+0.010640666384777599j),0.12787723541259766,0.12902116775512695,0.5530762672424316
425,425,(1.0000000000000002+0j),10000,10000,1,10000,0.06404685974121094,(0.5194502342215542+0.8009260093823786j),(2.387152009698953e-08-5.0387393927652646e-08j),0.9999884099012707,0.05190563201904297,0.8310301917119897,0.8310494554908305,,,215407,6242956,,,,,,,0.14624476432800293,0.09065937995910645,0.002248048782348633,,,,,-88.6927268263857,-88.69381101497503,-0.002070541130395301,,,0.2919645309448242,0.05948829650878906,50,0.9939875905982094,(0.5194502342215542+0.8009260093823786j),(0.006575099954843815+0.011912281342948274j),0.12927675247192383,0.13039493560791016,0.5567336082458496
426,426,(0.9999999999999996+0j),10000,10000,1,10000,0.0670473575592041,(0.4261943235986142+0.854717918391724j),(-1.3224719060906547e-08-5.0739926554332076e-08j),0.999988634264325,0.05531620979309082,0.8326096957580887,0.8326286225242078,,,215167,6238010,,,,,,,0.15490078926086426,0.09119677543640137,0.002168416976928711,,,,,-88.69240822604785,-88.69326336879627,0.007469778303872342,,,0.30449938774108887,0.06023764610290527,50,0.9940249973387804,(0.4261943235986142+0.854717918391724j),(0.007219477628470446+0.011552037753810055j),0.1294417381286621,0.1305711269378662,0.5639641284942627
427,427,(1+0j),10000,10000,1,10000,0.06403064727783203,(0.5033414627679232+0.8125800413929278j),(-5.052563528099828e-08+3.0966983552250725e-08j),0.9999890513470134,0.05484962463378906,0.8352487089241929,0.8352669989211119,,,216150,6246486,,,,,,,0.15774035453796387,0.0929405689239502,0.0024297237396240234,,,,,-88.69293395779293,-88.69260752432568,-0.0001921857345245316,,,0.30896925926208496,0.06343746185302734,50,0.9941019706317435,(0.5033414627679232+0.8125800413929278j),(0.008212768559230924+0.010740368856382281j),0.12999749183654785,0.13117194175720215,0.5788545608520508
428,428,(0.9999999999999993+0j),10000,10000,1,10000,0.06415843963623047,(0.5973263841711431+0.7459820118351822j),(8.065935434020144e-09+3.4857210795789e-10j),0.9999891266962866,0.05384469032287598,0.8346163781812805,0.8346345285520405,,,213958,6237932,,,,,,,0.16062450408935547,0.09235978126525879,0.0021657943725585938,,,,,-88.69262629648358,-88.69282064972714,-0.007551902218050883,,,0.30991625785827637,0.06426763534545898,50,0.9940420545113382,(0.5973263841711431+0.7459820118351822j),(0.012790120256226126+0.004325480351701059j),0.13145661354064941,0.13264012336730957,0.5727272033691406
429,429,(0.9999999999999999+0j),10000,10000,1,10000,0.059966325759887695,(0.5237036729388005+0.7991742852995173j),(8.135285099140316e-09+8.493063956378156e-09j),0.9999893052818186,0.05336737632751465,0.8339997868064174,0.8340176258779594,,,215595,6243512,,,,,,,0.14149689674377441,0.09122562408447266,0.0022020339965820312,,,,,-88.69307460299083,-88.69340605985252,0.003914993448615585,,,0.2891972064971924,0.06086158752441406,50,0.9940146877851878,(0.5237036729388005+0.7991742852995173j),(0.00744789138844631+0.011510205100952083j),0.1286931037902832,0.12985873222351074,0.5509867668151855
430,430,(1.0000000000000007+0j),10000,10000,1,10000,0.07261824607849121,(0.47716249817652623+0.8277268873419614j),(7.775948034432872e-09-3.581263246335415e-08j),0.999989315215573,0.06049013137817383,0.8337689689729066,0.8337867865418624,,,214999,6238828,,,,,,,0.15798044204711914,0.09163069725036621,0.002136707305908203,,,,,-88.69315327333055,-88.69369860550223,0.007018230457031587,,,0.31316685676574707,0.06361746788024902,50,0.9940093459245991,(0.47716249817652623+0.8277268873419614j),(-0.007929897062795985-0.01124881017108852j),0.12883234024047852,0.129990816116333,0.5916914939880371
431,431,(1.0000000000000004+0j),10000,10000,1,10000,0.06433773040771484,(0.551558889239148+0.7804237738023918j),(-2.647867775418153e-08-1.9735992564437206e-08j),0.9999894683374352,0.05282020568847656,0.8346087773341495,0.8346263572479001,,,216735,6253520,,,,,,,0.15930962562561035,0.08923816680908203,0.0025305747985839844,,,,,-88.69341882629446,-88.69371923735768,-0.005533586998401116,,,0.3047974109649658,0.05426788330078125,50,0.9940382789329364,(0.551558889239148+0.7804237738023918j),(-0.007386724922098817-0.011260915595772275j),0.12433910369873047,0.12548184394836426,0.5595815181732178
432,432,(0.9999999999999993+0j),10000,10000,1,10000,0.06596183776855469,(0.5500494513276788+0.7819970722667824j),(4.7893157278339175e-09-6.832050092700329e-08j),0.9999896589366776,0.0501859188079834,0.83605120007214,0.8360684916571608,,,215390,6233786,,,,,,,0.13975858688354492,0.08850955963134766,0.002512693405151367,,,,,-88.69355953672859,-88.69343135254516,-0.003947926308008795,,,0.2817995548248291,0.05726981163024902,50,0.9940753653924419,(0.5500494513276788+0.7819970722667824j),(-0.007230786550895967-0.010996596244370382j),0.12391805648803711,0.12503886222839355,0.5497500896453857
433,433,(1.0000000000000002+0j),10000,10000,1,10000,0.06715703010559082,(0.5205358879115647+0.8021387534180988j),(1.231261624116945e-08+5.811148233660845e-08j),0.9999897387720375,0.052018165588378906,0.8366133740802685,0.8366305437056359,,,216526,6249378,,,,,,,0.15477895736694336,0.09030771255493164,0.0026793479919433594,,,,,-88.69375368220916,-88.69352007758744,0.004702302073620935,,,0.3007633686065674,0.05717873573303223,50,0.9940848226281511,(0.5205358879115647+0.8021387534180988j),(-0.00882411509365217-0.009600466846926696j),0.12370610237121582,0.12481522560119629,0.5606174468994141
434,434,(1+0j),10000,10000,1,10000,0.06477522850036621,(0.6330780246486195+0.716277880956774j),(9.211143890495171e-08+2.2837216064999635e-08j),0.9999896819677523,0.048966169357299805,0.8356275535438813,0.8356447978748615,,,215889,6240738,,,,,,,0.13817238807678223,0.08403444290161133,0.0024573802947998047,,,,,-88.69354502042832,-88.69399529495195,-0.00736929256355659,,,0.2744417190551758,0.06182098388671875,50,0.9940398374340129,(0.6330780246486195+0.716277880956774j),(-0.007822788604271517-0.010590434051162546j),0.13048887252807617,0.1316065788269043,0.534404993057251
435,435,(0.9999999999999999+0j),10000,10000,1,10000,0.06451773643493652,(0.5630309637459505+0.772577654989429j),(8.454525971681272e-08-9.467029352047818e-09j),0.9999897562736911,0.05697035789489746,0.8356968587289302,0.8357139802918084,,,216840,6248868,,,,,,,0.1561441421508789,0.08948874473571777,0.0025484561920166016,,,,,-88.6939947669018,-88.69428441500534,0.0011635216344913228,,,0.3060152530670166,0.0645895004272461,50,0.9940436050163084,(0.5630309637459505+0.772577654989429j),(-0.007691487878956411-0.010969172522022076j),0.12451028823852539,0.12560677528381348,0.5716214179992676
436,436,(1.0000000000000007+0j),10000,10000,1,10000,0.06248617172241211,(0.4765017279258833+0.8290090760035822j),(-1.0907226127035896e-08+2.0163838733754813e-08j),0.9999898106114486,0.05107402801513672,0.8364791771904456,0.8364962238736912,,,216755,6246772,,,,,,,0.14108514785766602,0.0875556468963623,0.002451658248901367,,,,,-88.69370412011865,-88.69391762163676,0.00788532345146281,,,0.2830464839935303,0.059893131256103516,50,0.9940876951479358,(0.4765017279258833+0.8290090760035822j),(-0.007737410023820371-0.011093894801246253j),0.1228630542755127,0.12399172782897949,0.53128981590271
437,437,(0.9999999999999999+0j),10000,10000,1,10000,0.06336331367492676,(0.5605308606164071+0.7749965013224769j),(-2.1739816086387073e-08-6.739268147747346e-08j),0.9999900313345575,0.05394935607910156,0.8373982031405656,0.8374148988752749,,,216850,6256882,,,,,,,0.15314126014709473,0.0928044319152832,0.002538442611694336,,,,,-88.69396793096766,-88.69369107653401,-0.00423355591584878,,,0.3034093379974365,0.05978727340698242,50,0.994139975468562,(0.5605308606164071+0.7749965013224769j),(-0.0073315545247905805-0.011260336092372855j),0.12418317794799805,0.12529563903808594,0.5537052154541016
438,438,(0.9999999999999994+0j),10000,10000,1,10000,0.0654911994934082,(0.6081428328895432+0.7380431730657383j),(-9.311723243367803e-09-4.7583186673004314e-08j),0.999990059415773,0.05003476142883301,0.8369104697505809,0.8369271087567132,,,216671,6245486,,,,,,,0.14163899421691895,0.08859896659851074,0.0025396347045898438,,,,,-88.69377632916077,-88.6937695482308,-0.007338280981729974,,,0.2836184501647949,0.05930662155151367,50,0.9941428739479413,(0.6081428328895432+0.7380431730657383j),(0.012131717700311627+0.006251514654873229j),0.12416195869445801,0.12526154518127441,0.535597562789917
439,439,(1+0j),10000,10000,1,10000,0.06667470932006836,(0.5598647794993326+0.7749973767754548j),(1.2571416760018158e-08+1.0299942043411882e-07j),0.9999899383417912,0.05082583427429199,0.8360454290072311,0.8360622532678581,,,216347,6242880,,,,,,,0.15466570854187012,0.09308767318725586,0.0025703907012939453,,,,,-88.69428673689407,-88.69441477435979,0.0031328488295263735,,,0.3021578788757324,0.05930662155151367,50,0.9941180252870456,(0.5598647794993326+0.7749973767754548j),(0.012818482019551174+0.004421074937086326j),0.12310934066772461,0.1242220401763916,0.5632097721099854
440,440,(0.9999999999999998+0j),10000,10000,1,10000,0.06427383422851562,(0.5639636880447354+0.7716703943327418j),(3.48268231619051e-08-1.9398146757533987e-08j),0.9999900600317647,0.0579991340637207,0.8350609489235888,0.8350775501297255,,,218632,6257664,,,,,,,0.1512317657470703,0.08711671829223633,0.0025358200073242188,,,,,-88.69435280781255,-88.69493142611103,0.0010623363328454412,,,0.299832820892334,0.057964324951171875,50,0.994063512636144,(0.5639636880447354+0.7716703943327418j),(0.009330905680866149+0.009558975149003475j),0.12280488014221191,0.12395143508911133,0.5570635795593262
441,441,(1.0000000000000002+0j),10000,10000,1,10000,0.06528306007385254,(0.5600534419798577+0.7748073646548365j),(-2.2114920658136597e-08-5.76052713016126e-09j),0.9999901383411672,0.05170273780822754,0.8358838869787701,0.8359003736260824,,,220791,6274120,,,,,,,0.14765286445617676,0.09015464782714844,0.002720355987548828,,,,,-88.69451827939004,-88.69481957868858,-0.0016599849549695552,,,0.2932305335998535,0.062482357025146484,50,0.9940986177562126,(0.5600534419798577+0.7748073646548365j),(0.009019152388156856+0.00995214651780793j),0.12355971336364746,0.12467384338378906,0.5565445423126221
442,442,(1.0000000000000004+0j),10000,10000,1,10000,0.06530594825744629,(0.5204171989785379+0.8025275653662108j),(-4.239265987801457e-08+1.0435950339015194e-08j),0.9999904292044923,0.05099225044250488,0.837516253383115,0.837532285006859,,,221298,6278176,,,,,,,0.14348220825195312,0.08250236511230469,0.0026535987854003906,,,,,-88.69422177770747,-88.69403291527254,0.006060644214094209,,,0.2804892063140869,0.0599210262298584,50,0.9941600923277283,(0.5204171989785379+0.8025275653662108j),(-0.00878279139327298-0.010294870553075687j),0.11863040924072266,0.11970853805541992,0.5271296501159668
443,443,(0.9999999999999999+0j),10000,10000,1,10000,0.06089973449707031,(0.6422025453265452+0.7088063740177456j),(-5.545307912779698e-08+1.9656154039160332e-08j),0.9999905073533571,0.050313711166381836,0.837416545331747,0.8374324441568448,,,219850,6269250,,,,,,,0.1389002799987793,0.08614754676818848,0.0027008056640625,,,,,-88.69377701555801,-88.69394851434913,-0.008865548275565757,,,0.2790682315826416,0.05965232849121094,50,0.994144579464566,(0.6422025453265452+0.7088063740177456j),(0.009930284460391707+0.00950554698197801j),0.1204366683959961,0.12153100967407227,0.5228924751281738
444,444,(1+0j),10000,10000,1,10000,0.06647968292236328,(0.6378450192932582+0.712693325851555j),(7.974292518390983e-08-2.9090623090467273e-09j),0.9999905460572831,0.06035017967224121,0.8373215329498834,0.8373373651540146,,,220750,6277132,,,,,,,0.15640926361083984,0.08801031112670898,0.002643108367919922,,,,,-88.6938946154019,-88.69411430348296,-0.008720422652365051,,,0.3082742691040039,0.05670666694641113,50,0.9941416502762674,(0.6378450192932582+0.712693325851555j),(0.009816251822109864+0.009351053924314779j),0.12486815452575684,0.1259593963623047,0.5592443943023682
445,445,(1.0000000000000002+0j),10000,10000,1,10000,0.06412029266357422,(0.4906070042198214+0.8210471032704266j),(6.327091358489294e-08-3.8997848806214106e-08j),0.9999907696650825,0.054488420486450195,0.8373879989783523,0.8374034579357623,,,219848,6273114,,,,,,,0.16141057014465332,0.09207534790039062,0.002777576446533203,,,,,-88.69397830356166,-88.69405711123571,0.007937665708152462,,,0.31174468994140625,0.0648643970489502,50,0.9941572171184915,(0.4906070042198214+0.8210471032704266j),(0.008319254118362832+0.010502717948326945j),0.12220025062561035,0.12329435348510742,0.5657923221588135
446,446,(1.0000000000000002+0j),10000,10000,1,10000,0.06324005126953125,(0.45018857187758476+0.843865509708728j),(-1.0829131313412485e-08-6.418617140769705e-08j),0.9999908323028359,0.051978111267089844,0.8373279575444684,0.8373433104938784,,,218427,6256436,,,,,,,0.136552095413208,0.08992886543273926,0.00250244140625,,,,,-88.69378082370638,-88.69394375499876,0.009468647712525285,,,0.2817709445953369,0.05310869216918945,50,0.9941772540771189,(0.45018857187758476+0.843865509708728j),(-0.0059853777152218245-0.011832831145383867j),0.12476158142089844,0.12587308883666992,0.5257854461669922
447,447,(1.0000000000000004+0j),10000,10000,1,10000,0.0632331371307373,(0.5357701878694627+0.792307290889113j),(-2.528911513041571e-08-7.011465794046563e-09j),0.9999909929594794,0.05185055732727051,0.8373710964438996,0.8373861811184944,,,219305,6263836,,,,,,,0.14426493644714355,0.08336687088012695,0.0026884078979492188,,,,,-88.69468652815921,-88.69442011414795,-0.0030667008040952868,,,0.2830793857574463,0.059815168380737305,50,0.9942105775780121,(0.5357701878694627+0.792307290889113j),(-0.005580800760270304-0.01189657209160726j),0.12473368644714355,0.1258392333984375,0.5484039783477783
448,448,(1.0000000000000002+0j),10000,10000,1,10000,0.06417727470397949,(0.5565464354736318+0.7771865156275337j),(1.8661639184606737e-08-3.890657917931635e-08j),0.9999909984258677,0.053276777267456055,0.8354828024784993,0.8354978440023606,,,220306,6272752,,,,,,,0.1503307819366455,0.08854341506958008,0.00263214111328125,,,,,-88.69478332982821,-88.69539665355025,-0.0009578652407036926,,,0.29563117027282715,0.059302330017089844,50,0.9941216791274243,(0.5565464354736318+0.7771865156275337j),(0.008995099645527199+0.00989233891851931j),0.12094473838806152,0.12203621864318848,0.5582213401794434
449,449,(0.9999999999999998+0j),10000,10000,1,10000,0.06276655197143555,(0.5523298647217764+0.7804580320241145j),(-6.959447080136643e-08+1.4762364904735133e-08j),0.9999911576346153,0.05149126052856445,0.8362411313423045,0.8362559202377234,,,221735,6285512,,,,,,,0.14398407936096191,0.08755016326904297,0.002526998519897461,,,,,-88.69488286914509,-88.6953253373036,0.0016377721452299147,,,0.2864713668823242,0.05902242660522461,50,0.9941218727022503,(0.5523298647217764+0.7804580320241145j),(0.00902554504823596+0.009843679570605206j),0.1254291534423828,0.1265249252319336,0.5456206798553467
450,450,(1+0j),10000,10000,1,10000,0.06265425682067871,(0.566337152336705+0.7712775687938341j),(-1.1228195712523881e-08+3.182114383286831e-08j),0.999991375207996,0.05334830284118652,0.8388288541716634,0.8388433238076484,,,222500,6287644,,,,,,,0.14406967163085938,0.08906126022338867,0.0034990310668945312,,,,,-88.69467256274622,-88.69415063159418,-0.005113202750066119,,,0.29086971282958984,0.06277060508728027,50,0.9942199659446151,(0.566337152336705+0.7712775687938341j),(0.008897600909040643+0.009645568439887358j),0.13336586952209473,0.13465380668640137,0.552905797958374
451,451,(1+0j),10000,10000,1,10000,0.07206892967224121,(0.4331184666694265+0.8530722801669433j),(-1.744818523319025e-08-2.6423212926880344e-09j),0.9999914208216066,0.05496931076049805,0.8383150501570078,0.838329434450846,,,220947,6271494,,,,,,,0.13352537155151367,0.08737015724182129,0.0026073455810546875,,,,,-88.69395002438203,-88.69399312847679,0.009772342721521242,,,0.27927589416503906,0.059186458587646484,50,0.9942106760238504,(0.4331184666694265+0.8530722801669433j),(0.007781410937125996+0.010752856100483946j),0.12139487266540527,0.12250566482543945,0.5346853733062744
452,452,(0.9999999999999998+0j),10000,10000,1,10000,0.06342077255249023,(0.450010375042683+0.8441002194768886j),(-3.749864795288506e-08-5.218956784189244e-08j),0.9999914283419942,0.049192190170288086,0.8377548826790638,0.8377692447604183,,,221732,6276572,,,,,,,0.14287352561950684,0.08633208274841309,0.002608776092529297,,,,,-88.69428268741413,-88.69436050466616,0.008595158745308263,,,0.28188443183898926,0.05388498306274414,50,0.9942075265789139,(0.450010375042683+0.8441002194768886j),(0.01096632607042077+0.007483314192042997j),0.1239326000213623,0.12502098083496094,0.5258896350860596
453,453,(1.0000000000000002+0j),10000,10000,1,10000,0.06632757186889648,(0.612902064262308+0.7342455654705663j),(-2.031888525244156e-08+3.552641052737332e-08j),0.9999915065937391,0.05358409881591797,0.8373052770747964,0.8373195004037679,,,219623,6264774,,,,,,,0.1454014778137207,0.08873796463012695,0.002481698989868164,,,,,-88.69416653010326,-88.6943986380645,-0.009484439439222612,,,0.2911193370819092,0.06172633171081543,50,0.9942026676369702,(0.612902064262308+0.7342455654705663j),(0.011756951285168816+0.0061408793910073135j),0.12277054786682129,0.125108003616333,0.5460638999938965
454,454,(0.9999999999999997+0j),10000,10000,1,10000,0.06487822532653809,(0.6260322558475226+0.7231195240745072j),(4.4922718567727215e-08+2.634255059440228e-08j),0.9999916065318063,0.04977130889892578,0.8374053325262986,0.8374193901733344,,,220912,6267712,,,,,,,0.13998174667358398,0.08819866180419922,0.002562284469604492,,,,,-88.69406405927413,-88.69426756326085,-0.009888811157568709,,,0.2814192771911621,0.06084322929382324,50,0.9942133142614671,(0.6260322558475226+0.7231195240745072j),(0.007184208939036949+0.011069938122948495j),0.12360382080078125,0.12469124794006348,0.533653736114502
455,455,(1.0000000000000002+0j),10000,10000,1,10000,0.06332826614379883,(0.5041993113177182+0.8129407736187194j),(5.406121499523213e-09-5.286153287765608e-08j),0.9999918196436076,0.05207204818725586,0.8379019029160605,0.8379156117566503,,,225396,6312330,,,,,,,0.14205098152160645,0.08881187438964844,0.0026655197143554688,,,,,-88.69482944159427,-88.6944132888208,0.00505304831102497,,,0.2864224910736084,0.06068778038024902,50,0.9942371929066036,(0.5041993113177182+0.8129407736187194j),(0.0075224823447899315+0.010856413798648667j),0.12370944023132324,0.12479877471923828,0.5369138717651367
456,456,(0.9999999999999994+0j),10000,10000,1,10000,0.06679177284240723,(0.46189282949785665+0.8373215587045066j),(-2.344464635556983e-08+2.5069452073927963e-08j),0.999991673661218,0.05246329307556152,0.8367404929169601,0.8367544270606239,,,222610,6281378,,,,,,,0.1428675651550293,0.08884382247924805,0.002557992935180664,,,,,-88.69487762997458,-88.69499643033669,0.00510842365958779,,,0.2876567840576172,0.060884714126586914,50,0.9941826629056547,(0.46189282949785665+0.8373215587045066j),(0.007719701455708255+0.010924359755016237j),0.12502813339233398,0.12610793113708496,0.5430953502655029
457,457,(1.0000000000000002+0j),10000,10000,1,10000,0.06425619125366211,(0.5275879403647593+0.7973069888557794j),(-2.7681719194520953e-08+5.8201040524982285e-08j),0.999991709396396,0.050455570220947266,0.8359999635427513,0.8360138256037597,,,222694,6284768,,,,,,,0.14996886253356934,0.09215378761291504,0.002721071243286133,,,,,-88.69488894351137,-88.69547518717283,-0.006484427161076852,,,0.2962830066680908,0.06419062614440918,50,0.9941367190013062,(0.5275879403647593+0.7973069888557794j),(0.008095181150634286+0.010607955321227037j),0.12357974052429199,0.12468123435974121,0.5656440258026123
458,458,(0.9999999999999999+0j),10000,10000,1,10000,0.06351184844970703,(0.4707900185302104+0.8325729407504842j),(2.9372732490084232e-08+3.503394961021262e-08j),0.9999918361062241,0.04734230041503906,0.8374017718460746,0.837415444931739,,,221781,6286960,,,,,,,0.13323664665222168,0.08300924301147461,0.002490520477294922,,,,,-88.69520020117392,-88.69514578854655,0.0025650782474837147,,,0.26700544357299805,0.05795145034790039,50,0.9941669111473734,(0.4707900185302104+0.8325729407504842j),(0.007322952093113455+0.011099329031512855j),0.12146663665771484,0.12255668640136719,0.5268082618713379
459,459,(0.9999999999999999+0j),10000,10000,1,10000,0.0633540153503418,(0.5795120138824364+0.7611130527729878j),(-3.56719691409495e-08-4.9241073629954785e-08j),0.9999919903046519,0.0515134334564209,0.8379601039440822,0.8379735277156553,,,224924,6305738,,,,,,,0.15806078910827637,0.09514164924621582,0.0026395320892333984,,,,,-88.69488966661778,-88.69467275373535,-0.005902589677371925,,,0.30838489532470703,0.06402826309204102,50,0.994175826334736,(0.5795120138824364+0.7611130527729878j),(0.007245783106825203+0.011438624745676789j),0.13283252716064453,0.1339259147644043,0.5714116096496582
460,460,(1+0j),10000,10000,1,10000,0.06578302383422852,(0.5575215468752449+0.7772615807132593j),(3.7762396993929965e-08-3.372637665378945e-08j),0.9999919316118547,0.05307412147521973,0.8376691649708929,0.8376826824144094,,,223361,6294832,,,,,,,0.14376425743103027,0.09298563003540039,0.0032701492309570312,,,,,-88.69518825957864,-88.6948387323872,-0.0015091536633023558,,,0.2940247058868408,0.05973219871520996,50,0.9941632903981918,(0.5575215468752449+0.7772615807132593j),(0.009886482819238504+0.009272820259640716j),0.1266021728515625,0.1277165412902832,0.549025297164917
461,461,(1+0j),10000,10000,1,10000,0.06306934356689453,(0.4389851402070223+0.849202289611657j),(3.2779028090356016e-08+1.5096484996461117e-08j),0.9999919168542404,0.049996137619018555,0.8356479963292797,0.8356615058221945,,,225635,6308200,,,,,,,0.14149785041809082,0.08945727348327637,0.002626180648803711,,,,,-88.69466720027822,-88.69528677572039,0.008297935694421067,,,0.28450751304626465,0.06267714500427246,50,0.9940881875640308,(0.4389851402070223+0.849202289611657j),(0.008632855555795847+0.010469444737530073j),0.13417649269104004,0.1354663372039795,0.5477049350738525
462,462,(1.0000000000000002+0j),10000,10000,1,10000,0.06916594505310059,(0.4618912835805356+0.8368522976443366j),(-3.063745452356702e-08+4.189320851413535e-09j),0.9999919427992127,0.05580854415893555,0.8353085390870004,0.8353219997469208,,,223613,6290166,,,,,,,0.14563322067260742,0.08686232566833496,0.00260162353515625,,,,,-88.69512024244413,-88.69566531812849,0.0025515665832841965,,,0.2918076515197754,0.06241106986999512,50,0.9940736458496716,(0.4618912835805356+0.8368522976443366j),(0.005268582167099746+0.012387446410481768j),0.12594938278198242,0.12705063819885254,0.5521283149719238
463,463,(0.9999999999999998+0j),10000,10000,1,10000,0.06396842002868652,(0.5852648556774969+0.7562744833623991j),(5.501181684413883e-08-2.5439033897332197e-08j),0.9999921450169768,0.052462100982666016,0.8367958476923183,0.8368089938815679,,,225971,6308832,,,,,,,0.14947295188903809,0.09039664268493652,0.0038194656372070312,,,,,-88.6946821497409,-88.69482174843496,-0.008940532403670584,,,0.2970728874206543,0.0613558292388916,50,0.994121911876525,(0.5852648556774969+0.7562744833623991j),(0.005458340775918241+0.012373344104967229j),0.12460136413574219,0.12570905685424805,0.5499002933502197
464,464,(0.9999999999999999+0j),10000,10000,1,10000,0.06364107131958008,(0.5856116038698065+0.7565423200124325j),(2.0938912522797058e-08-6.849342893532243e-08j),0.9999922047001677,0.051328420639038086,0.8382671220039394,0.8382801912438683,,,225338,6310158,,,,,,,0.1433849334716797,0.08800482749938965,0.0025794506072998047,,,,,-88.69522337085137,-88.69462121228322,-0.003157349004828346,,,0.2862081527709961,0.055738210678100586,50,0.9941656624639261,(0.5856116038698065+0.7565423200124325j),(-0.007716673684946007-0.011120746839476444j),0.12571358680725098,0.12681317329406738,0.5485100746154785
465,465,(1+0j),10000,10000,1,10000,0.06450057029724121,(0.4989835441055612+0.8157935403468337j),(-3.771746317637453e-08-4.591204886344369e-08j),0.9999920875566372,0.05302691459655762,0.8368198266070163,0.8368330693431555,,,225816,6303838,,,,,,,0.1502513885498047,0.09311842918395996,0.003405332565307617,,,,,-88.69467855167568,-88.69505536732046,0.009382905928398784,,,0.30079197883605957,0.058943986892700195,50,0.9940901698124572,(0.4989835441055612+0.8157935403468337j),(0.008643253104942027+0.010620903344822286j),0.12576889991760254,0.12685728073120117,0.5527873039245605
466,466,(1.0000000000000002+0j),10000,10000,1,10000,0.06372952461242676,(0.5259239248732194+0.7984525977173056j),(-5.077371515742441e-09-1.908397884295686e-08j),0.9999921988465083,0.052097320556640625,0.8361252312190428,0.836138276854233,,,228238,6327626,,,,,,,0.14974689483642578,0.09376096725463867,0.0027680397033691406,,,,,-88.69523957964154,-88.69573884612716,0.004036569364723986,,,0.2992513179779053,0.059496164321899414,50,0.9940514697803582,(0.5259239248732194+0.7984525977173056j),(0.010246208779786204+0.00908201449165317j),0.12410879135131836,0.12522315979003906,0.5638120174407959
467,467,(1+0j),10000,10000,1,10000,0.062300920486450195,(0.6055605949441625+0.7402151490700161j),(-5.0202837883091094e-08-1.1443497894432522e-08j),0.9999922607166893,0.05043935775756836,0.8370355315411832,0.8370484878018306,,,226350,6322616,,,,,,,0.14863872528076172,0.08908414840698242,0.002710103988647461,,,,,-88.6947503660776,-88.6950820865699,-0.009567232127175586,,,0.29169464111328125,0.054814815521240234,50,0.9941009999726294,(0.6055605949441625+0.7402151490700161j),(-0.008275658189631241-0.010952392297942502j),0.12464237213134766,0.1257474422454834,0.5363137722015381
468,468,(0.9999999999999998+0j),10000,10000,1,10000,0.06168246269226074,(0.5460530105986178+0.7856711891554454j),(-3.8013898806692864e-08+1.796934220064688e-08j),0.9999924662172017,0.05123472213745117,0.8385507753724798,0.838563410434078,,,226134,6312760,,,,,,,0.1344285011291504,0.08834099769592285,0.0024988651275634766,,,,,-88.6954612285859,-88.69477309507562,-0.0016973862009478273,,,0.27738213539123535,0.05887103080749512,50,0.9941731483272414,(0.5460530105986178+0.7856711891554454j),(0.009016604837459108+0.010222507294730489j),0.1287851333618164,0.1298673152923584,0.5385379791259766
